Location,Supply Source,Item #,Name,Qty. On Hand,Par Level,Min Level,Reorder Qty,Custom #, Bin #, Price, GL #, Pack Count, Custom 1, Custom 2, Custom 3, Ext. Price
Sumner Vault,OLIVE NATION,I085,BlueberryExtract_OliveNation_5gal,0,0,0,0,INGREDIENT,,526.99,,1,,,,0
Sumner Vault,Antonina's Bakery,DBLCHOCDRYMIX,Double Chocolate Dry Mix (50lb/bag),15,0,0,0,INGREDIENT,,0,,1,,,,0
Sumner Vault,Antonina's Bakery,ENZYMEDRYMIX,Enzyme Dry Mix (50lb/bag),0,0,0,0,INGREDIENT,,0,,1,,,,0
Manteca Warehouse,MAVERICK OIL,I028,CanolaOil_Gemsa _35lb/jg_60pp,323,0,0,0,INGREDIENT,,47.25,,1,,,,15261.75
Manteca Warehouse,LANDSBERG,1476720,Pallet Covers,9,0,0,0,SUPPLIES,,132.5,,1,,,,1192.5
Manteca Warehouse,LANDSBERG,1506354,Beard Nets,10,0,0,0,SUPPLIES,,42.86,,1,,,,428.6
Manteca Warehouse,LANDSBERG,626836,Tape Gun Tape,1,0,0,0,SUPPLIES,,64.03,,1,,,,64.03
Manteca Warehouse,LANDSBERG,LAN1337094,Hairnets-Blue,0,0,0,0,SUPPLIES,,26.6,,1,,,,0
Manteca Warehouse,LANDSBERG,LAN372461,Machine Packaging Tape 2.1MIL,2,0,0,0,SUPPLIES,,120.99,,1,,,,241.98
Manteca Warehouse,LANDSBERG,LAN385550,Hairnets-White,3,0,0,0,SUPPLIES,,69.61,,1,,,,208.83
Manteca Warehouse,LANDSBERG,LAN626851,Shrink Wrap,1,0,0,0,PACKAGING,,72.71,,1,,,,72.71
Manteca Warehouse,Uline,S-10478-S2,Disposable Face Mask,0,0,0,0,SUPPLIES,,7,,1,,,,0
Manteca Warehouse,Uline,S-22328,Tork Soft Mini Jumbo Bath Tissue,2,0,0,0,SUPPLIES,,119,,1,,,,238
Manteca Warehouse,Uline,S-24022BLU,Metal Detectable Bouffant Caps-Blue,10,0,0,0,SUPPLIES,,14,,1,,,,140
Manteca Warehouse,Uline,S-2613,10x10 Reclosable Bags,4,0,0,0,SUPPLIES,,153,,1,,,,612
Manteca Warehouse,Uline,S-3124,13x15??? 4 Mil Reclosable Bags,4,0,0,0,SUPPLIES,,119,,1,,,,476
Manteca Warehouse,Uline,S-7024G,Hairnet- Green,1,0,0,0,SUPPLIES,,8,,1,,,,8
Manteca Warehouse,Uline,S-7024R,Hairnets- Red,1,0,0,0,SUPPLIES,,5,,1,,,,5
Manteca Warehouse,Uline,S-7276,Toilet Seat Covers,0,0,0,0,SUPPLIES,,3.9,,1,,,,0
Manteca Warehouse,Uline,S-7978W,Monarch 1136 White Labels,8,0,0,0,SUPPLIES,,35,,1,,,,280
Manteca Warehouse,Uline,S-24023BL,Disposable Face Mask,0,0,0,0,SUPPLIES,,6,,1,,,,0
Manteca Warehouse,Uline,S-6799,Industrial Thermal Transfer Ribbons,6,0,0,0,PACKAGING,,17,,1,,,,102
Manteca Bakery,LANDSBERG,1479387,Large Gloves,0,0,0,0,SUPPLIES,,167,,1,,,,0
Manteca Dry Mix,INTERNATIONAL FOOD PRODUCTS,M 203018,Deoiled sunflower lecithin 20kg,0,0,0,0,INGREDIENT,,687.8,,1,,,,0
Sumner Vault,Uline,P120,HandSanitizer_Uline_ 68oz,0,0,0,0,SUPPLIES,,20,,1,,,,0
Sumner Vault,Uline,P121,ToiletSeatCovers_Uline_ 250pc/pk,20,0,0,0,SUPPLIES,,3.19,,1,,,,63.8
Sumner Vault,Amazon,P122,ScottScorePads_8pc/pk,0,0,0,0,SUPPLIES,,7.28,,1,,,,0
Sumner Vault,BAYCO,I086,Xantham Gum 50#,18,0,0,0,INGREDIENT,,405.67,,1,,,,7302.06
Transit,DSM,I029,A2_Maxapal_44lb/jg Item#20821,0,0,0,0,INGREDIENT,,5589.2,,1,,,,0
Sumner Vault,Antonina's Bakery,TJGINGERMUFFIN,Trader Joes Triple Ginger Muffin 12pk Item#74636 (60/pallet),1243,0,0,0,FINISHED GOODS,,39.58,,1,,,,49197.94
Manteca Bakery,"Challenge Dairy Products, Inc.",M CDDBTM,Buttermilk Powder 50lb item#6073,0,0,0,0,INGREDIENT,,110.93,,1,,,,0
Manteca Bakery,LANDSBERG,M 1462987,43x48 56gal 14MIC Natural HDPE Can liner 200/case,0,0,0,0,SUPPLIES,,43.5,,1,,,,0
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I067,CornStarch_Melojel_50lb/bg 50pp Item#201289,48,0,0,0,INGREDIENT,,39.6,,1,,,,1900.8
Sumner Vault,FOOD GUYS,I068,GFOats_HarvestOats _50lb/bg,51,0,0,0,INGREDIENT,,71,,1,,,,3621
Manteca Warehouse,Amazon,1,Wypall Wipes x60,4,0,0,0,SUPPLIES,,81.88,,1,,,,327.52
Manteca Bakery,Par Way Tryson Company,M PWTCNONGMOOILSPRY55GL,Oil Spray NON GMO Vegalene 55gl Drum,0,0,0,0,INGREDIENT,,1010.84,,1,,,,0
Sumner Machinery part,Bestpack,P123,RODEND_PHS14x1.5_Item#2728413,1,0,0,0,SUPPLIES,101,21.39,,1,,,,21.39
Sumner Machinery part,Bestpack,P124,CYLINDER_AIR CDM2C40-100A_Item#2920036,1,0,0,0,SUPPLIES,102,268.09,,1,,,,268.09
Sumner Machinery part,Bestpack,P125,RING_RETAINING M12_Item#2706002,1,0,0,0,SUPPLIES,104,0.89,,1,,,,0.89
Sumner Machinery part,Bestpack,P126,RING_RETAINING M14_Item#2706007,1,0,0,0,SUPPLIES,104,2.09,,1,,,,2.09
Sumner Machinery part,Bestpack,P127,SENSOR_MAGNETIC REED D-C73_Item#2852035,1,0,0,0,SUPPLIES,105,41.99,,1,,,,41.99
Sumner Machinery part,Bestpack,P128,VALVE_SPD CTRL JSC 802_Item#2908017,1,0,0,0,SUPPLIES,106,11.89,,1,,,,11.89
Sumner Machinery part,Bestpack,P129,PLATE_MAGNETIC SENSOR SUPPORT-40MM_Item#2891024,2,0,0,0,SUPPLIES,107,11.39,,1,,,,22.78
Manteca Warehouse,DSM,I029,A2_Maxapal_44lb/jg Item#20821,0,0,0,0,INGREDIENT,,5589.2,,1,,,,0
Manteca Warehouse,GREAT LITTLE BOX COMPANY,904320047-001,Antoninas Labels,2,0,0,0,PACKAGING,,457.08,,1,,,,914.16
Sumner Vault,CREDIT CARD WILL CALLS,I069,PotatoStarch_RestaurantDepot 50lb/bg,0,0,0,0,INGREDIENT,,51.9,,1,,,,0
Manteca Warehouse,Uline,H-2478,Step Stool,0,0,0,0,SUPPLIES,,19,,1,,,,0
Manteca Warehouse,Uline,S-10480G,Bouffant Caps- Green,3,0,0,0,SUPPLIES,,7,,1,,,,21
Manteca Warehouse,Uline,H-8809,File Sorter,0,0,0,0,SUPPLIES,,25,,1,,,,0
Manteca Bakery,MAVERICK OIL,I028,CanolaOil_Gemsa _35lb/jg_60pp,0,0,0,0,INGREDIENT,,47.25,,1,,,,0
Manteca Bakery,DAWN FOODS INC,M 1088261,U.S. Extra Grade Buttermilk Powder,0,0,0,0,INGREDIENT,,149.13,,1,,,,0
Manteca Bakery,LANDSBERG,M 166746,14x14x12,0,0,0,0,PACKAGING,,35.5,,1,,,,0
Transit,BAKE MARK,I070,GranulatedSugar_Roger_50lb/bg,0,0,0,0,INGREDIENT,,28.5,,1,,,,0
Transit,INTERNATIONAL FOOD PRODUCTS,I067,CornStarch_Melojel_50lb/bg 50pp Item#201289,0,0,0,0,INGREDIENT,,39.6,,1,,,,0
Sumner Vault,BAKE MARK,I070,GranulatedSugar_Roger_50lb/bg,37,0,0,0,INGREDIENT,,28.5,,1,,,,1054.5
Manteca Warehouse,Amazon,2,Stainless Steel Scoop,0,0,0,0,SUPPLIES,,14.5,,1,,,,0
Manteca Warehouse,INTERNATIONAL FOOD PRODUCTS,I067,CornStarch_Melojel_50lb/bg 50pp Item#201289,72,0,0,0,INGREDIENT,,39.6,,1,,,,2851.2
Manteca Warehouse,BAKE MARK,I070,GranulatedSugar_Roger_50lb/bg,316,0,0,0,INGREDIENT,,28.5,,1,,,,9006
Manteca Warehouse,Amazon,12,ACRYLIC DISPENSER,0,0,0,0,SUPPLIES,,17.99,,1,,,,0
Manteca Dry Mix,INTERNATIONAL FOOD PRODUCTS,I067,CornStarch_Melojel_50lb/bg 50pp Item#201289,0,0,0,0,INGREDIENT,,39.6,,1,,,,0
Manteca Warehouse,Amazon,3,Floor Scrubber,0,0,0,0,SUPPLIES,,18.98,,1,,,,0
Manteca Warehouse,Amazon,4,Chair Leg Protector ,0,0,0,0,SUPPLIES,,10.99,,1,,,,0
Manteca Warehouse,Amazon,5,Machine Oil Spray,0,0,0,0,SUPPLIES,,14.6,,1,,,,0
Manteca Warehouse,Amazon,6,Stainless Steel Scoop,0,0,0,0,SUPPLIES,,11,,1,,,,0
Manteca Warehouse,Amazon,7,Work Gloves,0,0,0,0,SUPPLIES,,20.9,,1,,,,0
Manteca Warehouse,B&B Supply,1,XL Pro 26EA Labels ,0,0,0,0,SUPPLIES,,32.95,,1,,,,0
Transit,Antonina's Bakery,13315,GFI Cinnamon Coffee Cake 12/pk,0,0,0,0,FINISHED GOODS,,51.48,,1,,,,0
Transit,Antonina's Bakery,M 05240-2,Cinnamon Coffee Cake Item#094235 (54/pallet),0,0,0,0,FINISHED GOODS,,40.68,,1,,,,0
Transit,Par Way Tryson Company,M PWTNONGMOSPRAY,Oil Spray Cans Vegalene 6/17oz case (6.375lbs) item#17050 (Order in 150qty),0,0,0,0,INGREDIENT,,28.02,,1,,,,0
Sumner Vault,Amazon,P130,EmergencyExitSignLight_4PK,0,0,0,0,SUPPLIES,,98.99,,1,,,,0
Sumner Vault,Amazon,P131,EmergencyExitSignLight_2PK,0,0,0,0,SUPPLIES,,59.49,,1,,,,0
Sumner Vault,Amazon,P132,PortableLEDSolarLight,0,0,0,0,SUPPLIES,,39.99,,1,,,,0
Sumner Vault,Amazon,P133,YAdapterCord,0,0,0,0,SUPPLIES,,47.6,,1,,,,0
Manteca Warehouse,DSM,1029,A2,21,0,0,0,INGREDIENT,,127.02,,1,,,,2667.42
Manteca Bakery,DSM,1029,A2,0,0,0,0,,,127.02,,1,,,,0
Transit,GRIP B,P008,RingCakeLid_GripB_300pc/cs,0,0,0,0,PACKAGING,,32,,1,,,,0
Sumner Vault,LANDSBERG,P001,Large 4 Cell Panoramic_ 225pc/cs_24pp Item#1552338,24,0,0,0,PACKAGING,,74.25,,1,,,,1782
Sumner Vault,LANDSBERG,P002,Large 4 Cell Box(12pk)_ Landsberg_25pc/bn_15pp Item#1545845,3375,0,0,0,PACKAGING,,1.25,,1,,,,4218.75
Sumner Vault,GREAT LITTLE BOX COMPANY,P003,FLAT Large 4 Cell Box(12Pk) _GLBC_25pc/bn_16pp Item#904320082-001,65,0,0,0,PACKAGING,,38.5,,1,,,,2502.5
Sumner Vault,LANDSBERG,P004,LargeBakingCups_NovaCart _10500pc/cs_36pp Item#1555131,18,0,0,0,PACKAGING,,91.45,,1,,,,1646.1
Sumner Vault,LANDSBERG,P005,MediumBakingCups _NovaCart_20500pc/cs Item#1474382,99,0,0,0,PACKAGING,,115.83,,1,,,,11467.17
Sumner Vault,LANDSBERG,P006,Small 4 Cell GripB (300/cs),121,0,0,0,PACKAGING,,57.3,,1,,,,6933.3
Sumner Vault,GREAT LITTLE BOX COMPANY,P007,Small 4 Cell Box(12 pk)_GLBC _25pc/bn,22,0,0,0,PACKAGING,,27.25,,1,,,,599.5
Sumner Vault,GRIP B,P008,RingCakeLid_GripB_300pc/cs,0,0,0,0,PACKAGING,,32,,1,,,,0
Sumner Vault,PINN PACK,P009,RingCakeLid_PinnPack _540pc/cs,26,0,0,0,PACKAGING,,66.36,,1,,,,1725.36
Sumner Vault,GRIP B,P010,RingCakeBase_GripB_300pc/cs,40,0,0,0,PACKAGING,,19.44,,1,,,,777.6
Sumner Vault,PINN PACK,P011,RingCakeBase_PinnPack _675pc/cs Item#07BR-538-X,0,0,0,0,PACKAGING,,76.79,,1,,,,0
Sumner Vault,GRIP B,P013,SingleLayerLid_GripB _200pc/cs Item#1517556,60,0,0,0,PACKAGING,,88.72,,1,,,,5323.2
Sumner Vault,LANDSBERG,P014,SingleLayerCakeBase_GripB _200pc/cs,185,0,0,0,PACKAGING,,72.56,,1,,,,13423.6
Sumner Vault,LANDSBERG,P015,CakePads_Landsberg _200pc/cs,0,0,0,0,PACKAGING,,34.7,,1,,,,0
Sumner Vault,GREAT LITTLE BOX COMPANY,P016,LayerCakeBox_GLBC_25pc/bn,4,0,0,0,PACKAGING,,22,,1,,,,88
Sumner Vault,LANDSBERG,P017,ShrinkWrap_Landsberg _4rl/cs Item#626851,4,0,0,0,PACKAGING,,72.71,,1,,,,290.84
Sumner Vault,LANDSBERG,P018,HandTape_Landsberg_36rl/cs Item#626837,5,0,0,0,PACKAGING,,68.07,,1,,,,340.35
Sumner Vault,LANDSBERG,P019,MachineTape_Landsberg _6rl/cs Item#626848,4,0,0,0,PACKAGING,,114.49,,1,,,,457.96
Sumner Vault,LANDSBERG,P020,PalletPad_Landsberg_250/pl Item#147347,1,0,0,0,PACKAGING,,357.5,,1,,,,357.5
Sumner Vault,LANDSBERG,P021,V-Board_Landsberg_2925/pl Item#1476155,1,0,0,0,PACKAGING,,1872,,1,,,,1872
Sumner Vault,LANDSBERG,P022,PalletCovers_Landsberg _1rl/cs Item#1476720,4,0,0,0,SUPPLIES,,156.31,,1,,,,625.24
Sumner Vault,LANDSBERG,P023,4X4Labels_Landsberg _6000pc/cs Item#1380686,3,0,0,0,PACKAGING,,124.62,,1,,,,373.86
Sumner Vault,LANDSBERG,P024,SheetLiner_Landsberg _1000pc/cs Item#1352339,58,0,0,0,SUPPLIES,,35.5,,1,,,,2059
Sumner Vault,LANDSBERG,P025,TJ Cinnamon Coffee Cake Muffins Label 14oz_Landsberg_1000pc/rl Item#1540143,135,0,0,0,PACKAGING,,22.4,,1,,,,3024
Sumner Vault,GREAT LITTLE BOX COMPANY,P026,"TJDoubleChocolateMuffins, 14oz_GLBC_1000pc/rl Item#904320073-001",76,0,0,0,PACKAGING,,27.29,,1,,,,2074.04
Sumner Vault,GREAT LITTLE BOX COMPANY,P027,"AntoninasYellowDecoratedCupcakes, 4pk_GLBC_1000pc/rl Item#904320060-001",19,0,0,0,PACKAGING,,101.58,,1,,,,1930.02
Sumner Vault,GREAT LITTLE BOX COMPANY,P028,"AntoninasChocolateDecoratedCupcakes, 4pk_GLBC_1000pc/rl Item#904320059-001",16,0,0,0,PACKAGING,,101.58,,1,,,,1625.28
Sumner Vault,GREAT LITTLE BOX COMPANY,P029,"AntoninasSingleChocolateLayerCake, 30oz_GLBC_1000pc/rl Item#904320061-002",5,0,0,0,PACKAGING,,116.94,,1,,,,584.7
Sumner Vault,GREAT LITTLE BOX COMPANY,P030,"AntoninasSingleYellowLayerCake, 30oz_GLBC_1000pc/rl Item#904320062-002",8,0,0,0,PACKAGING,,116.94,,1,,,,935.52
Sumner Vault,GREAT LITTLE BOX COMPANY,P031,"AntoninasBlueberryRaspberryMuffins, 14oz_GLBC_1000pc/rl",11,0,0,0,PACKAGING,,66.85,,1,,,,735.35
Sumner Vault,GREAT LITTLE BOX COMPANY,P032,"AntoninasBlueberryRaspberryMuffins, 10.5oz_GLBC_1000pc/rl Item#904320053-001",3,0,0,0,PACKAGING,,101.58,,1,,,,304.74
Sumner Vault,GREAT LITTLE BOX COMPANY,P033,"AntoninasChocolateChipMuffins, 14oz_GLBC_1000pc/rl",10,0,0,0,PACKAGING,,66.85,,1,,,,668.5
Sumner Vault,GREAT LITTLE BOX COMPANY,P034,"AntoninasChocolateChipMuffins, 10.5oz_GLBC_1000pc/rl Item#904320054-001",8,0,0,0,PACKAGING,,66.85,,1,,,,534.8
Sumner Vault,GREAT LITTLE BOX COMPANY,P035,"AntoninasLemonPoppySeedMuffins, 14oz_GLBC_1000pc/rl",10,0,0,0,PACKAGING,,66.85,,1,,,,668.5
Sumner Vault,GREAT LITTLE BOX COMPANY,P036,"AntoninasCinnamonChipMuffin, 14oz_GLBC_1000pc/rl",5,0,0,0,PACKAGING,,66.85,,1,,,,334.25
Sumner Vault,GREAT LITTLE BOX COMPANY,P037,"SimpleTruthCelebrationCake, 16oz_GLBC_GLBC_1000pc/rl",6,0,0,0,PACKAGING,,29.72,,1,,,,178.32
Sumner Vault,GREAT LITTLE BOX COMPANY,P038,"SimpleTruthDoubleChocolateCake, 16oz_GLBC_1000pc/rl Item#904320008-001",7,0,0,0,PACKAGING,,29.72,,1,,,,208.04
Sumner Vault,GREAT LITTLE BOX COMPANY,P039,"TJPumpkinMuffins, 14oz_GLBC_1000pc/rl",241,0,0,0,PACKAGING,,29.9,,1,,,,7205.9
Sumner Vault,GREAT LITTLE BOX COMPANY,P040,"TJ Triple Ginger Muffins, 14oz_GLBC_1000pc/rl Item#904320083-001",34,0,0,0,PACKAGING,,27.29,,1,,,,927.86
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I001,WhiteRiceFlour_WesternFoods _50lb/bg_50pp Item#202621,1,0,0,0,INGREDIENT,,44.21,,1,,,,44.21
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I002,BrownRiceFlour_WesternFoods _50lb/bg_50pp Item#202628,0,0,0,0,INGREDIENT,,46.19,,1,,,,0
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I003,PotatoStarch_Agridient _50lb/bg_50pp Item#202677,61,0,0,0,INGREDIENT,,54.69,,1,,,,3336.09
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I004,TapiocaStarch_Ingredion _50lb/bg_50pp Item#202562,0,0,0,0,INGREDIENT,,60.11,,1,,,,0
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I005,Tapioca Starch_Agridient _50lb/bg_50pp,0,0,0,0,INGREDIENT,,57.52,,1,,,,0
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I006,CornStarch_Tate&Lyle _50lb/bg_45pp Item#202769,0,0,0,0,INGREDIENT,,39.6,,1,,,,0
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I007,CocoaPowder_Cargill _50lb/bg_50pp Item#202263,39,0,0,0,INGREDIENT,,126.3,,1,,,,4925.7
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I009,SugarGranulated_Lantic _50lb/bg_50pp,0,0,0,0,INGREDIENT,,33,,1,,,,0
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I010,Brown Sugar Imperial Item#200253 (50lb/bag),3,0,0,0,INGREDIENT,,45.63,,1,,,,136.89
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I011,Salt_Morton_50lb/bg Item#202612,11,0,0,0,INGREDIENT,,25.65,,1,,,,282.15
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I012,SugarPowdered_ImperialSugar _50lb/bg_50pp Item#200270,116,0,0,0,INGREDIENT,,40.19,,1,,,,4662.04
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I013,BakingSoda_GenesisAlkali _50lb/bg Item#200214,7,0,0,0,INGREDIENT,,40.89,,1,,,,286.23
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I014,BakingPowder_DakotaBlenders _50lb/bg Item#202576,0,0,0,0,INGREDIENT,,120.96,,1,,,,0
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I015,XanthanGum_Fufeng_50lb/bg Item#201594,0,0,0,0,INGREDIENT,,337.06,,1,,,,0
Sumner Vault,MEDOSWEET,I016,EggsLiquid_Willamette_40lb/cs Item#1159,102,0,0,0,INGREDIENT,,84.8,,1,,,,8649.6
Sumner Vault,MEDOSWEET,I017,EggsLiquid_Stiebrs_30lb/cs,0,0,0,0,INGREDIENT,,84.8,,1,,,,0
Sumner Vault,MEDOSWEET,I018,Buttermilk_CountyMorningFarms _5ga/bg_45pp,0,0,0,0,INGREDIENT,,17.12,,1,,,,0
Sumner Vault,MEDOSWEET,I019,Buttermilk_SmithBrotherFarms _5ga/bg_45pp,0,0,0,0,INGREDIENT,,17.12,,1,,,,0
Sumner Vault,PETERSON,I020,Sourcream_Daisy_27lb/cs_84pp Item#IDA645,112,0,0,0,INGREDIENT,,38.86,,1,,,,4352.32
Sumner Vault,MEDOSWEET,I021,ButterUnsalted_Darigold_55lb/cs Item#2235,17,0,0,0,INGREDIENT,,173.77,,1,,,,2954.09
Sumner Vault,MEDOSWEET,I022,HeavyCream_Medosweet_5ga/cs Item#801,3,0,0,0,INGREDIENT,,83.98,,1,,,,251.94
Sumner Vault,DAWN FOODS INC,I023,BlueberryFrozen_DawnFoods _30lb/cs Item#760357,0,0,0,0,INGREDIENT,,81.74,,1,,,,0
Sumner Vault,DAWN FOODS INC,I024,RaspberryFrozen_DawnFoods _25lb/bx Item#215251,0,0,0,0,INGREDIENT,,148.2,,1,,,,0
Sumner Vault,PETERSON,I025,DoblaMistral_Dobla _1085pc/cs Item#27630,43,0,0,0,INGREDIENT,,56.32,,1,,,,2421.76
Sumner Vault,PETERSON,I026,DoblaForestShaving_Dobla _2850pc/cs Item#25811,17,0,0,0,INGREDIENT,,520.49,,1,,,,8848.33
Sumner Vault,PETERSON,I027,DoblaTwister_Dobla _18900pc/cs Item#25820,3,0,0,0,INGREDIENT,,388.74,,1,,,,1166.22
Sumner Vault,MAVERICK OIL,I028,CanolaOil_Gemsa _35lb/jg_60pp,383,0,0,60,INGREDIENT,,47.25,,1,,,,18096.75
Sumner Vault,SA MILLIGAN,I031,CinnamonGround_SonHaSpice _25lb/cs,18,0,0,0,INGREDIENT,,102.5,,1,,,,1845
Sumner Vault,FLAVORCHEM,I032,Cinnamon_Flavorchem _55ga/dr_4pp Item#25.998,1152,0,0,0,INGREDIENT,,28.75,,1,,,,33120
Sumner Vault,RIA DISTRIBUTION,I033,VanillaExtract_RiaDistribution _55ga/dr_4pp,9,0,0,0,INGREDIENT,,2538.75,,1,,,,22848.75
Sumner Vault,COSTCO,I034,SugarInTheRaw_Costco_ 6lb/bg_210pp Item#317946,50,0,0,0,INGREDIENT,,7.99,,1,,,,399.5
Sumner Vault,BAKE MARK,I035,SugarCrystal_C&H _25lb/bg_84pp Item#9485,231,0,0,0,INGREDIENT,,38.37,,1,,,,8863.47
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I037,ChocolateChips_BarryChallebaut _44lb/bg Item#203015,0,0,0,0,INGREDIENT,,129.62,,1,,,,0
Sumner Vault,BAYCO,I038,ChocolateChips_Unigra _50lb/bg Item#4032,0,0,0,0,INGREDIENT,,130,,1,,,,0
Sumner Vault,SA MILLIGAN,I039,Nutmeg_PacificSpiceCompany _25lb/cs Item#747001-950,1,0,0,0,INGREDIENT,,500,,1,,,,500
Sumner Vault,SA MILLIGAN,I040,Cloves_PacificSpiceCompany _25lb/cs Item#729001-950,2,0,0,0,INGREDIENT,,375,,1,,,,750
Sumner Vault,FOOD GUYS,I042,GFRolledOats_Inmolsia _50lb/bg Item#FT.I.HI,15,0,0,0,INGREDIENT,,71,,1,,,,1065
Sumner Vault,SA MILLIGAN,I043,AllSpice_PacificSpiceCompany _25lb/bg Item#713001-925,6,0,0,0,INGREDIENT,,152.5,,1,,,,915
Sumner Vault,SA MILLIGAN,I044,SpiceBlend_SAMilligan _50lb/cs Item#901801-950,20,0,0,0,INGREDIENT,,315,,1,,,,6300
Sumner Vault,SA MILLIGAN,I045,GingerGround_HudsonTraders _50lb/bg Item#737001-950-AB,2,0,0,0,INGREDIENT,,187.5,,1,,,,375
Sumner Vault,THE GINGER PEOPLE,I046,GingerPuree_TheGingerPeople _22.05lb/BLItem#25116,174,0,0,0,INGREDIENT,,48.95,,1,,,,8517.3
Sumner Vault,THE GINGER PEOPLE,I047,GingerinSyrup_TheGingerPeople _29.8lb/bkItem#21244,126,0,0,0,INGREDIENT,,87.91,,1,,,,11076.66
Sumner Vault,THE GINGER PEOPLE,I048,GingerCrystalized_TheGingerPeople _25.4lb/bg Item#20144,37,0,0,0,INGREDIENT,,112.52,,1,,,,4163.24
Sumner Vault,OLIVE NATION,I051,LemonEmulsion_OliveNation _1gal Item#BAI14,4,0,0,0,INGREDIENT,,63.99,,1,,,,255.96
Sumner Vault,DAWN FOODS INC,I052,PoppySeed_Bayst_50lb/bg Item#250241,0,0,0,0,INGREDIENT,,117.63,,1,,,,0
Sumner Vault,COSTCO,I008,Coffee_Folgers _1lb/jg_ 480pp Item#24722,203,0,0,0,INGREDIENT,,10.69,,1,,,,2170.07
Sumner Vault,DSM,I029,A2_Maxapal_44lb/jg Item#20821,6,0,0,0,INGREDIENT,,5589.2,,1,,,,33535.2
Sumner Vault,FLAVORCHEM,I036,ChocolateFlavor_Flavorchem _5ga/jg Item#17.1179,0,0,0,0,INGREDIENT,,77.97,,1,,,,0
Sumner Vault,OLIVE NATION,I049,LemonExtract_OliveNation _1gal Item#AAQ128,0,0,0,0,INGREDIENT,,42.99,,1,,,,0
Sumner Vault,OLIVE NATION,I050,LemonOil_OliveNation _32floz Item#OCY14,0,0,0,0,INGREDIENT,,113.99,,1,,,,0
Sumner Vault,CEREAL INGREDIENTS,I041,Cinnamon Chips Inclusions (50lb/cs)Item#2756-4,371,0,0,0,INGREDIENT,,139,,1,,,,51569
Sumner Vault,SYSCO,I053,Mayonnaise_Sysco _30lb/cs_60pp Item#4116489,42,0,0,0,INGREDIENT,,47.99,,1,,,,2015.58
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I054,SunflowerLecithin_ NavadaImports_44lb/cs Item#203018,0,0,0,0,INGREDIENT,,687.8,,1,,,,0
Sumner Vault,BAYCO,I055,PalmShortening_Olera_50lb/cs Item#3639,130,0,0,0,INGREDIENT,,64.9,,1,,,,8437
Sumner Vault,SYSCO,I056,OilSprayCans_ParwayTryson _6btls/cs,252,0,0,0,INGREDIENT,,42.89,,1,,,,10808.28
Sumner Vault,MEDOSWEET,I058,Milk2%_SmithBrotherFarms Item#0206,0,0,0,0,INGREDIENT,,3.08,,1,,,,0
Sumner Vault,BC FOODS,I057,PumpkinPowder_BCFoods _50lb/cs,48,0,0,0,INGREDIENT,,215,,1,,,,10320
Sumner Vault,Uline,P041,CleanMatPad_Uline_60sh/ct Item#H-3465BLU,0,0,0,0,SUPPLIES,,58,,1,,,,0
Sumner Vault,MEDOSWEET,I059,Buttermilk_EdaleenDairy _5ga/bg_45pp Item#0507,68,0,0,0,INGREDIENT,,16.07,,1,,,,1092.76
Sumner Vault,GREAT LITTLE BOX COMPANY,P012,RingCakeBox(12pk)_GLBC _25pc/bn,5,0,0,0,PACKAGING,,29,,1,,,,145
Sumner Vault,BRIDGEWELL,I060,TapiocaStarch_Bridgewell _50lb/bg,94,0,0,0,INGREDIENT,,55,,1,,,,5170
Sumner Vault,Uline,P043,RedHairNet_Uline_100pc/pk Item#S-10480R,0,0,0,0,SUPPLIES,,6.5,,1,,,,0
Sumner Vault,Uline,P044,BlueHairNet_Uline_100pc/pk Item#S-10480BLU,8,0,0,0,SUPPLIES,,6.5,,1,,,,52
Sumner Vault,Uline,P045,WhiteHairNet_Uline_100pc/pk Item#S-10480W,11,0,0,0,SUPPLIES,,6.5,,1,,,,71.5
Sumner Vault,Uline,P046,JumboRolls_Uline_950pc/rl Item#S-19385,5,0,0,0,SUPPLIES,,54,,1,,,,270
Sumner Vault,Uline,P047,PaperTowels_Uline_6rl/cs Item#S-12849,3,0,0,0,SUPPLIES,,41,,1,,,,123
Sumner Vault,Uline,P048,BeardNets_Uline_100pc/pk Item#S-9635W,0,0,0,0,SUPPLIES,,6.5,,1,,,,0
Sumner Vault,Uline,P049,Aprons_Uline_100pc/pk Item#S-10485W,2,0,0,20,SUPPLIES,,0,,1,,,,0
